SOURCE,SOURCE_BRO,TARGET,TARGET_BRO,MODE,EPOCHS,ITER,SIZE,seconds,sourcecpu,sourcemem,targetcpu,targetmem
10.0.0.1,False,10.0.0.2,False,par,100,400,5,7.62,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.88,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,7.86,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.06,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,7.79,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.4,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.1,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.0,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,7.71,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,7.87,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.0,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,7.8,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.72,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.85,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.19,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.11,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.07,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,7.63,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.04,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.34,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.34,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.75,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.97,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.63,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.03,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.15,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,7.59,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,7.78,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.18,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.25,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,7.75,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,7.83,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.11,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.14,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,7.7,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,7.79,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,7.91,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,7.92,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.89,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.61,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.07,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.13,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.13,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,7.75,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.06,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.01,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,8.09,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.11,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,400,5,7.87,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,par,100,400,5,8.18,0.0,0.0,0.0,0.0
