SOURCE,SOURCE_BRO,TARGET,TARGET_BRO,MODE,EPOCHS,ITER,SIZE,seconds,sourcecpu,sourcemem,targetcpu,targetmem
10.0.0.1,True,10.0.0.2,True,par,100,500,5,9.47,10.883000000000001,49926.8,4.9875,42524.0
10.0.0.3,True,10.0.0.2,True,par,100,500,5,9.9,9.702,48800.4,4.9875,42524.0
10.0.0.1,True,10.0.0.2,True,par,100,500,5,9.78,11.347,52005.6,5.720000000000001,46071.0
10.0.0.3,True,10.0.0.2,True,par,100,500,5,9.94,10.405000000000001,50595.6,5.720000000000001,46071.0
10.0.0.1,True,10.0.0.2,True,par,100,500,5,9.76,11.389,52665.6,5.485,46401.0
10.0.0.3,True,10.0.0.2,True,par,100,500,5,10.07,10.995,51044.4,5.485,46401.0
10.0.0.1,True,10.0.0.2,True,par,100,500,5,9.72,11.163,52903.2,5.46,46797.0
10.0.0.3,True,10.0.0.2,True,par,100,500,5,9.43,10.492,51229.2,5.46,46797.0
10.0.0.1,True,10.0.0.2,True,par,100,500,5,10.01,10.905000000000001,53299.2,5.220000000000001,46933.0
10.0.0.3,True,10.0.0.2,True,par,100,500,5,9.78,10.499,51519.6,5.220000000000001,46933.0
10.0.0.1,True,10.0.0.2,True,par,100,500,5,9.53,11.376000000000001,53616.0,4.985,47343.0
10.0.0.3,True,10.0.0.2,True,par,100,500,5,10.24,10.881,51862.8,4.985,47343.0
10.0.0.1,True,10.0.0.2,True,par,100,500,5,9.7,11.42,53748.0,6.720000000000001,47547.0
10.0.0.3,True,10.0.0.2,True,par,100,500,5,10.11,10.469,52232.4,6.720000000000001,47547.0
10.0.0.1,True,10.0.0.2,True,par,100,500,5,9.78,11.372,54434.4,5.46,48185.0
10.0.0.3,True,10.0.0.2,True,par,100,500,5,9.59,10.913,52602.0,5.46,48185.0
10.0.0.1,True,10.0.0.2,True,par,100,500,5,9.66,11.198,54936.0,5.705,48504.0
10.0.0.3,True,10.0.0.2,True,par,100,500,5,10.09,10.495999999999999,52945.2,5.705,48504.0
10.0.0.1,True,10.0.0.2,True,par,100,500,5,10.91,11.01818181818182,55754.90909090909,5.178,51737.6
10.0.0.3,True,10.0.0.2,True,par,100,500,5,10.7,10.454545454545455,53888.0,5.178,51737.6
10.0.0.1,True,10.0.0.2,True,par,100,500,5,12.06,10.506666666666666,56569.333333333336,5.463333333333334,54421.333333333336
