SOURCE,SOURCE_BRO,TARGET,TARGET_BRO,MODE,EPOCHS,ITER,SIZE,seconds,sourcecpu,sourcemem,targetcpu,targetmem
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.92,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.9,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.84,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.87,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.84,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.8,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.96,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.88,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.91,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.89,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.88,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.47,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.9,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.69,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.08,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.08,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.85,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.05,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.86,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.32,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.9,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.92,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.89,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.0,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.91,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.93,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.88,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.05,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.91,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.31,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.65,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.9,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.9,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.97,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.06,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.88,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.91,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.9,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.91,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.86,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.89,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.4,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.9,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.91,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.92,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.92,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.89,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.5,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.9,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,812.03,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.67,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.13,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.9,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.98,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.9,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.13,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.9,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.33,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,812.02,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.47,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.47,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.13,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.87,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.91,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.89,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.47,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.85,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.49,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.93,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.9,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.78,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.68,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.94,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.85,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,810.85,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.42,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,9000,6,811.33,0.0,0.0,0.0,0.0
