SOURCE,SOURCE_BRO,TARGET,TARGET_BRO,MODE,EPOCHS,ITER,SIZE,seconds,sourcecpu,sourcemem,targetcpu,targetmem
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.38,13.442142857142857,95596.0,17.62357142857143,70462.85714285714
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.31,12.834285714285715,97283.71428571429,17.62357142857143,70462.85714285714
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.39,13.807142857142859,192352.0,18.57857142857143,76704.57142857143
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.34,12.784285714285714,195814.85714285713,18.57857142857143,76704.57142857143
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.37,13.859285714285713,289390.85714285716,19.015000000000004,79231.42857142857
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.31,13.227142857142857,293336.0,19.015000000000004,79231.42857142857
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.39,13.777857142857142,386241.14285714284,19.079285714285714,81965.71428571429
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.34,13.068571428571431,390541.14285714284,19.079285714285714,81965.71428571429
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.5,14.827333333333334,477419.2,17.4775,83957.5
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.37,13.613333333333333,482889.6,17.4775,83957.5
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.5,17.302,497940.8,16.721999999999998,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.46,15.813333333333333,503848.0,16.721999999999998,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.5,17.33533333333333,500545.6,17.176666666666666,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.48,15.994666666666665,504798.4,17.176666666666666,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.52,17.86866666666667,502393.6,17.259999999999998,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.45,16.430666666666664,504904.0,17.259999999999998,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.51,17.754,504188.8,17.231333333333335,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.45,16.216666666666665,504904.0,17.231333333333335,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.57,17.813333333333333,505596.8,17.131333333333334,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.47,16.186666666666664,504904.0,17.131333333333334,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.5,17.962,505720.0,17.116666666666667,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.45,16.15333333333333,504904.0,17.116666666666667,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.57,17.99,506248.0,16.644375,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.48,15.873999999999999,505098.13333333336,16.644375,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.5,18.056,506864.0,16.81,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.43,16.044666666666664,505216.0,16.81,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.56,18.306,507040.0,17.067333333333334,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.46,15.974666666666666,505793.6,17.067333333333334,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.57,18.164,507040.0,17.031333333333333,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.45,16.114666666666665,506384.0,17.031333333333333,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.54,18.637333333333334,507040.0,17.170666666666666,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.46,15.975999999999997,506560.0,17.170666666666666,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.55,18.438666666666666,507040.0,16.918,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.5,16.100666666666665,506560.0,16.918,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.59,18.243333333333332,507040.0,16.814375000000002,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.44,15.838666666666667,506560.0,16.814375000000002,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.56,18.253333333333334,507041.86666666664,16.43875,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.47,15.849999999999998,506560.0,16.43875,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.58,18.02,507084.0,16.56,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.51,15.754666666666663,506560.0,16.56,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.56,17.846000000000004,507084.0,16.675,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.51,16.32,506560.0,16.675,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.58,18.18866666666667,507084.0,16.962,84436.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.48,16.373333333333328,506560.0,16.962,84436.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.57,18.111333333333334,507084.0,16.459375,84438.75
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.47,15.901333333333328,506560.0,16.459375,84438.75
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.55,17.946,507084.0,16.050666666666665,84480.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.44,16.088,506560.0,16.050666666666665,84480.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.57,17.24866666666667,507084.0,16.53533333333333,84480.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.5,16.04133333333333,506624.0,16.53533333333333,84480.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.57,17.779333333333334,507084.0,16.002666666666666,84480.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.5,16.128666666666664,506800.0,16.002666666666666,84480.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.54,18.014666666666663,507084.0,16.136666666666667,84480.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.48,16.172666666666665,506800.0,16.136666666666667,84480.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.57,17.974,507084.0,16.204,84480.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.44,16.238666666666667,506800.0,16.204,84480.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.58,17.30333333333333,507084.0,15.990624999999998,84480.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.53,16.142,506800.0,15.990624999999998,84480.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.53,17.272666666666666,507084.0,15.391874999999997,84507.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.42,16.19533333333333,506800.0,15.391874999999997,84507.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.51,17.325333333333333,507129.3333333333,15.633125,84624.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.46,16.186,506976.0,15.633125,84624.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.58,17.050666666666665,507306.6666666667,16.157333333333334,84624.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.46,16.326,507064.0,16.157333333333334,84624.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.56,17.353333333333335,507320.0,16.302,84624.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.46,16.387999999999998,507064.0,16.302,84624.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.55,17.42666666666667,507320.0,17.144000000000002,84624.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.46,16.57133333333333,507064.0,17.144000000000002,84624.0
10.0.0.1,True,10.0.0.2,True,seq,100,3000,4,16.56,16.937333333333335,507320.0,17.083333333333332,84624.0
10.0.0.3,True,10.0.0.2,True,seq,100,3000,4,16.47,16.485999999999997,507064.0,17.083333333333332,84624.0
