SOURCE,SOURCE_BRO,TARGET,TARGET_BRO,MODE,EPOCHS,ITER,SIZE,seconds,sourcecpu,sourcemem,targetcpu,targetmem
10.0.0.1,False,10.0.0.2,False,seq,100,8500,4,49.0,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,8500,4,48.99,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,8500,4,48.96,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,8500,4,48.96,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,8500,4,49.14,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,8500,4,49.13,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,8500,4,49.27,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,8500,4,49.24,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,8500,4,49.23,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,8500,4,49.22,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,8500,4,49.15,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,8500,4,49.14,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,8500,4,49.28,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,8500,4,49.27,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,8500,4,49.28,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,8500,4,49.28,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,8500,4,49.3,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,8500,4,49.29,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,8500,4,49.15,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,8500,4,49.15,0.0,0.0,0.0,0.0
