SOURCE,SOURCE_BRO,TARGET,TARGET_BRO,MODE,EPOCHS,ITER,SIZE,seconds,sourcecpu,sourcemem,targetcpu,targetmem
10.0.0.1,True,10.0.0.2,True,par,100,600,4,2.0,19.369999999999997,56010.0,19.799999999999997,55520.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.94,17.82,53024.0,19.799999999999997,55520.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,2.0,19.865000000000002,70760.0,18.369999999999997,73472.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.99,18.315,67676.0,18.369999999999997,73472.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,1.98,19.865000000000002,84356.0,24.255000000000003,82580.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.97,16.335,80348.0,24.255000000000003,82580.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,2.01,20.79,98216.0,17.206666666666667,84296.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.98,16.395,94208.0,17.206666666666667,84296.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,2.0,19.8,111680.0,23.86,84296.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.96,16.89,106748.0,23.86,84296.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,1.99,18.81,124748.0,23.0,84296.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.94,16.83,120344.0,23.0,84296.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,2.03,20.36,138608.0,23.0,85088.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.92,17.5,133412.0,23.0,85088.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,2.03,19.369999999999997,151676.0,23.425,86276.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,2.01,18.81,146612.0,23.425,86276.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,2.03,18.875,165404.0,22.93,86936.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.92,16.395,160076.0,22.93,86936.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,2.0,20.0,178736.0,25.41,87596.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.92,17.82,173672.0,25.41,87596.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,2.01,19.305,192332.0,22.345,87992.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.93,17.39,186476.0,22.345,87992.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,2.0,19.869999999999997,206060.0,24.5,88388.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.99,18.43,199280.0,24.5,88388.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,1.95,20.294999999999998,220052.0,23.0,88784.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.93,17.39,212876.0,23.0,88784.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,2.07,19.8,233516.0,25.5,89576.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.94,17.384999999999998,226208.0,25.5,89576.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,1.97,19.869999999999997,247904.0,22.84,90368.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.9,16.89,240068.0,22.84,90368.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,1.98,18.875,261104.0,24.5,91028.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.94,17.884999999999998,253400.0,24.5,91028.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,1.98,20.0,274568.0,23.92,91688.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.92,17.325,267128.0,23.92,91688.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,1.98,19.305,287636.0,24.835,91820.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.91,17.325,280328.0,24.835,91820.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,2.01,20.43,301100.0,23.84,91952.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.96,18.880000000000003,293924.0,23.84,91952.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,1.98,18.869999999999997,314168.0,25.0,92348.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.96,18.93,306728.0,25.0,92348.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,1.96,19.305,327368.0,17.89,92744.0
10.0.0.3,True,10.0.0.2,True,par,100,600,4,1.92,16.805,320192.0,17.89,92744.0
10.0.0.1,True,10.0.0.2,True,par,100,600,4,1.96,18.935,341096.0,25.36,92744.0
