SOURCE,SOURCE_BRO,TARGET,TARGET_BRO,MODE,EPOCHS,ITER,SIZE,seconds,sourcecpu,sourcemem,targetcpu,targetmem
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.58,13.364999999999998,50144.0,12.940000000000001,54452.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.59,12.940000000000001,50768.0,12.940000000000001,54452.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.62,12.934999999999999,61496.0,11.93,66860.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.63,12.870000000000001,62120.0,11.93,66860.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.62,12.434999999999999,70076.0,14.85,71612.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.58,11.940000000000001,71228.0,14.85,71612.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.64,13.364999999999998,79448.0,14.434999999999999,72800.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.58,11.934999999999999,80336.0,14.434999999999999,72800.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.64,12.93,88688.0,15.425,73328.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.6,12.434999999999999,89048.0,15.425,73328.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.62,13.934999999999999,98192.0,15.5,74120.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.58,13.0,98684.0,15.5,74120.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.6,13.344999999999999,106772.0,15.925,74384.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.54,12.375,108056.0,15.925,74384.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.62,12.93,116144.0,15.344999999999999,74648.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.6,12.93,116768.0,15.344999999999999,74648.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.6,12.870000000000001,125516.0,15.92,74648.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.58,11.445,125876.0,15.92,74648.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.62,13.365,134888.0,13.273333333333333,74648.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.61,11.445,135248.0,13.273333333333333,74648.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.65,13.425,144788.0,13.556666666666667,74912.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.57,12.940000000000001,144356.0,13.556666666666667,74912.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.63,12.87,154028.0,14.5,74912.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.56,12.440000000000001,153860.0,14.5,74912.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.61,13.43,162872.0,14.940000000000001,74912.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.56,12.5,163100.0,14.940000000000001,74912.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.61,13.364999999999998,172244.0,15.0,75308.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.57,12.445,171548.0,15.0,75308.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.64,12.5,181220.0,15.915,76496.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.59,11.945,180128.0,15.915,76496.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.65,13.93,191120.0,14.440000000000001,77288.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.58,12.940000000000001,189236.0,14.440000000000001,77288.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.64,12.87,199832.0,13.256666666666668,77464.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.59,11.95,198476.0,13.256666666666668,77464.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.63,13.364999999999998,208544.0,12.209999999999999,77552.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.62,12.445,207188.0,12.209999999999999,77552.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.61,12.870000000000001,218048.0,13.93,77552.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.58,12.5,216164.0,13.93,77552.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.6,13.364999999999998,227156.0,16.335,77552.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.58,12.5,224876.0,16.335,77552.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.59,12.870000000000001,235604.0,13.61,78784.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.62,13.365,235040.0,13.61,78784.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.58,13.365,245900.0,13.590000000000002,79400.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.57,11.879999999999999,243884.0,13.590000000000002,79400.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.64,14.355,254612.0,15.42,79400.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.57,12.440000000000001,252728.0,15.42,79400.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.64,12.809999999999999,263192.0,12.273333333333333,79400.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.59,11.945,261440.0,12.273333333333333,79400.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.6,14.0,272432.0,15.84,79400.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.59,12.93,270944.0,15.84,79400.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.68,13.86,281804.0,15.345,79400.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.6,11.95,279788.0,15.345,79400.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.66,13.5,291044.0,16.5,80324.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.63,12.940000000000001,288896.0,16.5,80324.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.63,13.93,300548.0,11.593333333333334,81248.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.6,11.879999999999999,297476.0,11.593333333333334,81248.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.59,14.355,309656.0,14.440000000000001,81248.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.56,12.375,306188.0,14.440000000000001,81248.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.62,12.940000000000001,318896.0,16.0,81248.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.61,13.0,315428.0,16.0,81248.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.66,13.92,327872.0,15.84,81380.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.57,12.434999999999999,324008.0,15.84,81380.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.62,14.425,337376.0,15.925,82040.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.54,12.940000000000001,333248.0,15.925,82040.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.64,13.93,346880.0,15.5,82832.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.61,11.940000000000001,341432.0,15.5,82832.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.65,13.86,355856.0,16.335,83228.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.58,12.870000000000001,350276.0,16.335,83228.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.66,14.355,363248.0,14.93,83624.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.6,12.445,359384.0,14.93,83624.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.64,15.344999999999999,365228.0,14.93,83624.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.6,13.43,365192.0,14.93,83624.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.64,15.84,366416.0,17.0,83624.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.64,16.0,366116.0,17.0,83624.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.66,14.85,367472.0,15.925,83624.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.61,14.425,366512.0,15.925,83624.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.69,17.405,368132.0,15.915,83624.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.6,15.84,367040.0,15.915,83624.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.61,16.415,368660.0,16.0,83624.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.63,15.0,367568.0,16.0,83624.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.61,16.335,368792.0,12.87,83624.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.62,14.85,367964.0,12.87,83624.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.67,15.425,369320.0,14.915,83624.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.66,14.849999999999998,368492.0,14.915,83624.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.64,16.335,369716.0,12.64,83624.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.65,15.84,368624.0,12.64,83624.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.65,17.41,369848.0,13.200000000000001,83624.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.63,16.415,369152.0,13.200000000000001,83624.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.69,16.4,370112.0,11.6,83624.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.59,15.344999999999999,369812.0,11.6,83624.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.63,16.335,370508.0,12.375,83624.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.63,16.335,369944.0,12.375,83624.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.63,16.915,370772.0,14.355,83624.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.62,15.42,369944.0,14.355,83624.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.61,16.83,371168.0,14.355,83624.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.63,14.93,369944.0,14.355,83624.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.67,16.884999999999998,371564.0,15.42,83624.0
10.0.0.3,True,10.0.0.2,True,par,100,400,4,1.62,15.344999999999999,370340.0,15.42,83624.0
10.0.0.1,True,10.0.0.2,True,par,100,400,4,1.63,16.335,371960.0,14.92,83624.0
