SOURCE,SOURCE_BRO,TARGET,TARGET_BRO,MODE,EPOCHS,ITER,SIZE,seconds,sourcecpu,sourcemem,targetcpu,targetmem
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,142.59,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,141.85,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,142.35,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,145.36,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,141.57,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,253.59,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,145.08,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,142.84,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,250.68,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,140.73,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,139.32,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,141.14,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,143.03,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,140.09,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,142.18,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,144.39,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,140.17,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,139.44,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,138.98,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,139.83,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,140.56,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,143.48,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,143.14,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,145.26,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,139.73,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,142.03,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,142.04,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,142.48,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,142.45,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,145.1,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,9500,5,142.66,0.0,0.0,0.0,0.0
