SOURCE,SOURCE_BRO,TARGET,TARGET_BRO,MODE,EPOCHS,ITER,SIZE,seconds,sourcecpu,sourcemem,targetcpu,targetmem
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,14.59,20.463846153846156,59449.846153846156,8.192499999999999,40832.0
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,19.02,17.82058823529412,64554.82352941176,4.565714285714286,57946.857142857145
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,19.57,16.429999999999996,66044.88888888889,6.312222222222222,61018.22222222222
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,19.08,17.66764705882353,66635.76470588235,5.0,59502.857142857145
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,19.58,16.96277777777778,67232.88888888889,6.961111111111111,61950.22222222222
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,19.92,17.171111111111113,67966.22222222222,6.862222222222222,62005.333333333336
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,18.79,17.622352941176473,68949.64705882352,7.08125,61364.0
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,19.06,17.60235294117647,69353.41176470589,4.6885714285714295,61182.857142857145
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,20.91,16.840000000000003,70907.36842105263,6.481,64440.0
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,21.58,16.2178947368421,71310.31578947368,4.86,63849.77777777778
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,20.65,16.91611111111111,71209.33333333333,4.846250000000001,63079.0
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,20.3,16.29222222222222,71362.22222222222,6.285555555555555,64289.77777777778
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,20.95,15.459473684210524,71583.15789473684,4.6322222222222225,64348.444444444445
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,19.15,16.708235294117653,71115.29411764706,7.09,63343.0
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,14.36,20.156153846153845,69747.69230769231,3.0,48349.333333333336
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,18.4,17.483529411764707,71115.29411764706,7.484999999999999,63574.0
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,14.15,20.16846153846154,69849.23076923077,7.945,54492.0
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,21.15,15.806315789473684,71930.52631578948,6.457000000000001,65390.4
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,18.96,16.788235294117648,71570.82352941176,6.83375,63574.0
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,19.39,16.756470588235292,71570.82352941176,4.7057142857142855,62276.57142857143
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,18.68,16.87705882352941,71570.82352941176,4.708571428571429,62276.57142857143
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,18.9,16.888823529411766,71570.82352941176,4.707142857142857,62276.57142857143
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,20.99,15.523157894736839,72041.68421052632,6.456,65575.2
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,14.79,19.249999999999996,70744.28571428571,4.2375,54954.0
10.0.0.1,True,10.0.0.2,True,par,100,1500,5,18.31,17.2,71819.29411764706,6.72625,64267.0
