SOURCE,SOURCE_BRO,TARGET,TARGET_BRO,MODE,EPOCHS,ITER,SIZE,seconds,sourcecpu,sourcemem,targetcpu,targetmem
10.0.0.11,False,10.0.0.21,False,seq,100,8500,5,2331.35,0.0,0.0,0.0,0.0
10.0.0.11,False,10.0.0.22,False,seq,100,8500,5,2304.47,0.0,0.0,0.0,0.0
10.0.0.11,False,10.0.0.23,False,seq,100,8500,5,2331.35,0.0,0.0,0.0,0.0
10.0.0.11,False,10.0.0.24,False,seq,100,8500,5,2305.04,0.0,0.0,0.0,0.0
10.0.0.12,False,10.0.0.21,False,seq,100,8500,5,2305.1,0.0,0.0,0.0,0.0
10.0.0.12,False,10.0.0.22,False,seq,100,8500,5,2305.12,0.0,0.0,0.0,0.0
10.0.0.12,False,10.0.0.23,False,seq,100,8500,5,2305.17,0.0,0.0,0.0,0.0
10.0.0.12,False,10.0.0.24,False,seq,100,8500,5,2305.08,0.0,0.0,0.0,0.0
10.0.0.13,False,10.0.0.21,False,seq,100,8500,5,2305.66,0.0,0.0,0.0,0.0
10.0.0.13,False,10.0.0.22,False,seq,100,8500,5,2305.51,0.0,0.0,0.0,0.0
10.0.0.13,False,10.0.0.23,False,seq,100,8500,5,2305.74,0.0,0.0,0.0,0.0
10.0.0.13,False,10.0.0.24,False,seq,100,8500,5,2305.38,0.0,0.0,0.0,0.0
10.0.0.14,False,10.0.0.21,False,seq,100,8500,5,2305.99,0.0,0.0,0.0,0.0
10.0.0.14,False,10.0.0.22,False,seq,100,8500,5,2305.63,0.0,0.0,0.0,0.0
10.0.0.14,False,10.0.0.23,False,seq,100,8500,5,2305.67,0.0,0.0,0.0,0.0
10.0.0.14,False,10.0.0.24,False,seq,100,8500,5,2306.31,0.0,0.0,0.0,0.0
10.0.0.31,False,10.0.0.21,False,seq,100,8500,5,2305.38,0.0,0.0,0.0,0.0
10.0.0.31,False,10.0.0.22,False,seq,100,8500,5,2305.26,0.0,0.0,0.0,0.0
10.0.0.31,False,10.0.0.23,False,seq,100,8500,5,2305.97,0.0,0.0,0.0,0.0
10.0.0.31,False,10.0.0.24,False,seq,100,8500,5,2305.97,0.0,0.0,0.0,0.0
10.0.0.32,False,10.0.0.21,False,seq,100,8500,5,2305.93,0.0,0.0,0.0,0.0
10.0.0.32,False,10.0.0.22,False,seq,100,8500,5,2305.99,0.0,0.0,0.0,0.0
10.0.0.32,False,10.0.0.23,False,seq,100,8500,5,2305.9,0.0,0.0,0.0,0.0
10.0.0.32,False,10.0.0.24,False,seq,100,8500,5,2305.91,0.0,0.0,0.0,0.0
10.0.0.33,False,10.0.0.21,False,seq,100,8500,5,2305.99,0.0,0.0,0.0,0.0
10.0.0.33,False,10.0.0.22,False,seq,100,8500,5,2306.0,0.0,0.0,0.0,0.0
10.0.0.33,False,10.0.0.23,False,seq,100,8500,5,2305.99,0.0,0.0,0.0,0.0
10.0.0.33,False,10.0.0.24,False,seq,100,8500,5,2305.75,0.0,0.0,0.0,0.0
10.0.0.34,False,10.0.0.21,False,seq,100,8500,5,2305.78,0.0,0.0,0.0,0.0
10.0.0.34,False,10.0.0.22,False,seq,100,8500,5,2305.9,0.0,0.0,0.0,0.0
10.0.0.34,False,10.0.0.23,False,seq,100,8500,5,2305.85,0.0,0.0,0.0,0.0
10.0.0.34,False,10.0.0.24,False,seq,100,8500,5,2305.9,0.0,0.0,0.0,0.0
10.0.0.11,False,10.0.0.21,False,seq,100,8500,5,2330.22,0.0,0.0,0.0,0.0
10.0.0.11,False,10.0.0.22,False,seq,100,8500,5,2280.78,0.0,0.0,0.0,0.0
