SOURCE,SOURCE_BRO,TARGET,TARGET_BRO,MODE,EPOCHS,ITER,SIZE,seconds,sourcecpu,sourcemem,targetcpu,targetmem
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.27,7.425000000000001,48168.0,6.0,46320.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.21,7.94,53316.0,6.0,49620.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.22,8.91,58332.0,7.0,50940.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.25,8.434999999999999,63744.0,6.0,51336.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.18,8.434999999999999,68760.0,6.48,51600.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.19,8.93,76680.0,7.0,51732.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.22,8.5,81564.0,6.48,51732.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.26,8.440000000000001,86708.0,6.5,51732.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.23,8.5,91988.0,7.425000000000001,51732.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.24,8.91,97004.0,6.975,51732.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.22,8.440000000000001,102020.0,6.46,51864.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.19,8.5,107324.0,6.95,51996.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.25,8.48,112604.0,7.5,52260.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.23,8.975,117488.0,6.5,52260.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.21,8.48,123032.0,6.98,52260.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.21,8.98,127924.0,6.93,52524.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.28,8.934999999999999,133468.0,7.0,52524.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.25,8.434999999999999,138484.0,7.5,52524.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.24,8.934999999999999,143632.0,6.5,52524.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.24,8.5,148648.0,7.0,52524.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.2,8.415000000000001,154060.0,6.0,52788.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.2,8.440000000000001,159076.0,7.0,53184.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.25,9.93,164224.0,6.5,53316.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.2,8.415000000000001,169236.0,7.425000000000001,53316.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.24,7.98,174120.0,6.5,53316.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.22,8.475,179400.0,6.93,53316.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.23,8.475,184548.0,6.955,53316.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.2,7.0,189696.0,6.455,53448.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.24,8.415,194844.0,7.455,53580.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.2,8.434999999999999,200520.0,6.93,53580.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.21,8.475,205668.0,6.0,53580.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.21,8.0,210552.0,6.975,53580.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.19,8.434999999999999,215824.0,6.475,53844.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.27,8.91,220840.0,6.93,53844.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.22,8.5,226252.0,6.96,53844.0
10.0.0.1,True,10.0.0.2,True,par,100,200,4,1.23,9.43,231136.0,7.0,53976.0
