SOURCE,SOURCE_BRO,TARGET,TARGET_BRO,MODE,EPOCHS,ITER,SIZE,seconds,sourcecpu,sourcemem,targetcpu,targetmem
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.35,13.574047619047622,195101.7142857143,11.454634146341462,59747.0243902439
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.57,16.048809523809524,460094.1904761905,11.365609756097557,63835.80487804878
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.91,17.857674418604653,509766.6046511628,10.931666666666663,64396.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.9,18.156046511627903,512635.81395348837,10.785952380952377,64396.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,50.0,18.064418604651163,512828.5581395349,10.808571428571423,64396.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.99,17.79348837209302,512924.0,10.97285714285714,64396.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.97,17.78232558139536,512999.3488372093,10.930952380952379,64396.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.99,17.296279069767444,513044.0,10.819047619047618,64396.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.93,17.415581395348834,513044.0,10.937142857142856,64396.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.96,17.310232558139543,513044.0,10.654523809523806,64396.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.88,17.356046511627913,513044.0,10.879999999999997,64396.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,50.05,17.527674418604654,513044.0,10.749047619047618,64396.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,50.04,17.62697674418605,513044.0,10.823571428571427,64472.09523809524
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,50.07,17.734883720930235,513044.0,10.834523809523809,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,50.04,17.5993023255814,513044.0,10.239999999999997,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,50.0,17.423720930232562,513044.0,10.2847619047619,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,50.0,17.42860465116279,513044.0,10.433571428571426,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,50.04,17.665116279069768,513044.0,10.318095238095237,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,50.09,17.69744186046512,513044.0,10.251428571428566,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,50.03,17.668139534883718,513044.0,10.315,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.92,17.62093023255815,513044.0,10.459047619047615,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.91,17.472558139534886,513044.0,10.273809523809522,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.84,17.636279069767447,513044.0,10.34547619047619,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.87,17.752093023255814,513044.0,10.217380952380951,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.95,17.503488372093027,513044.0,10.362857142857141,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.97,17.998837209302323,513044.0,10.84595238095238,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.92,17.718372093023262,513044.0,10.472142857142854,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.83,17.748837209302323,513044.0,10.33833333333333,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.86,17.62139534883721,513044.0,10.364047619047616,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.94,17.34279069767442,513044.0,10.367619047619044,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.87,17.42139534883721,513044.0,10.128571428571428,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.83,17.678604651162793,513044.0,10.27595238095238,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.85,17.72720930232558,513044.0,10.225952380952378,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.87,17.349534883720935,513044.0,10.242380952380948,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.92,17.552790697674425,513044.0,10.119999999999997,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.96,17.64372093023256,513044.0,10.35833333333333,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.99,17.468604651162792,513044.0,10.346666666666668,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.96,17.956976744186047,513044.0,10.794285714285712,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.98,17.95209302325582,513044.0,10.819047619047618,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.98,17.40744186046512,513044.0,10.443571428571428,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.94,17.688139534883724,513044.0,10.324285714285713,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.95,17.681860465116277,513044.0,10.285238095238096,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.94,17.607209302325586,513044.0,10.235476190476188,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.88,17.816744186046513,513044.0,10.356666666666664,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.84,17.683023255813957,513044.0,10.344047619047616,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.94,17.569302325581404,513615.5348837209,10.344285714285714,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.89,17.592325581395354,515092.0,10.255476190476188,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.88,17.7,515092.0,10.42642857142857,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.96,17.702325581395353,515092.0,10.340476190476188,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.98,17.69,515092.0,10.407619047619047,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.86,17.87418604651163,515092.0,10.858095238095235,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.94,17.685581395348834,515092.0,10.49380952380952,64720.0
10.0.0.1,True,10.0.0.2,True,seq,100,9000,4,49.93,17.59279069767442,515092.0,10.366904761904758,64720.0
